,building_type,sqft,yearbuilt,numberoffloors,airTemperature,humidity,power_consumption
9093,Public services,102403.0,1947.0,2.0,15.050111403491416,71.17751796434867,28.710555031793753
9094,Parking: Open Air Ramp,69324.0,1940.0,10.0,10.242676129860596,62.72641318993228,62.17694660388406
9095,Theater,446003.0,1948.0,26.0,23.644388916018134,26.08662892270912,214.62193223715954
9096,Fitness Center,48509.0,2002.0,10.0,24.036909542894364,26.97375361631722,38.980529485282986
9097,Hospital,186396.0,1916.0,12.0,12.258116377200306,48.55468820995108,107.92681901605337
9098,College Classroom,299865.0,1946.0,11.0,21.38362740522896,63.89854318284203,331.9973912264422
9099,School,2934.0,1961.0,1.0,10.7087162407396,83.04290553398835,10.743498205475067
9100,Conference Center,57429.0,1929.0,2.0,21.739952094319342,63.2661204315655,34.67343414319051
9101,Sports Stadium,41166.0,1952.0,24.0,24.811182646944257,29.80716679421005,25.870023991837982
9102,Office,107632.0,1939.0,9.0,15.183843045047055,63.15140191048648,33.30769075734483
9103,Park,36331.0,2005.0,4.0,23.058289479552275,71.1657617470242,0.0197319881440948
9104,Primary/Secondary Classroom,22242.0,1982.0,2.0,12.117646888306846,84.17497873648375,0.0197319881440948
9105,Swimming Pool,15218.0,1929.0,6.0,15.431973697846347,61.31222857935884,150.8127821344817
9106,Student Center,271303.0,1925.0,9.0,9.939191345416713,62.94634195411445,763.5016380117461
9107,Warehouse (Conditioned),59149.0,1970.0,7.0,8.777609611440761,62.83222882702476,13.47545886671665
9108,Research,450310.0,1951.0,11.0,13.336092255105946,63.33936940950228,654.1475491266534
9109,Student Union,343813.0,1963.0,13.0,21.756646193003807,62.23818481351502,333.5712034455997
9110,Gynasium,23755.0,1948.0,2.0,15.332934104431283,69.7475308713039,4.942674178786461
9111,Other,10167.0,1982.0,3.0,24.481166795057135,72.01235771967534,4.015333851373541
9112,K-12 School,133723.0,1913.0,23.0,15.556287969439921,61.59283419899234,97.37940060627224
9113,Residence Hall/Dormitory,188701.0,1917.0,1.0,10.949067955769547,45.41995620988404,75.67590296065805
9114,Residence Hall,142163.0,2009.0,6.0,22.664493558198394,70.8214411309107,48.97472205195912
9115,Theater,20776.0,2001.0,3.0,9.613870312408736,71.76160171797004,87.91085259473445
9116,Museum,13851.0,1983.0,9.0,23.693399860138864,26.52571521744779,65.56379535089982
9117,Education,46858.0,1917.0,6.0,15.430026035394524,71.46987812792105,25.59388691323727
9118,Dormitory,207084.0,1974.0,1.0,9.857657850437619,84.17497873648375,32.46325986561689
9119,Dormitory,72383.0,1938.0,5.0,8.95952473057783,63.16900958742976,69.78627945500435
9120,Industrial,7920.0,1966.0,1.0,9.62805855934089,84.17497873648375,4.9907278887906905
9121,Parking: Enclosed Garage,35092.0,1975.0,6.0,9.169838206983755,84.17497873648375,48.64936711368826
9122,Education,198969.0,1932.0,7.0,15.188975671017536,70.86671206486663,164.12812062092314
9123,Primary/Secondary Classroom,28909.0,1970.0,1.0,23.67940011001738,26.6618204543479,0.0197319881440948
9124,Other - Public Services,25418.0,1979.0,5.0,15.840779247315625,61.11372761269686,40.24829232074458
9125,Lab Building,194837.0,1995.0,10.0,9.65545942240472,63.46195157744499,375.9324667180685
9126,Greenhouse,79212.0,1950.0,1.0,11.191569530242363,63.37341721522498,18.30089128174081
9127,Student Union,25946.0,1946.0,15.0,10.448867409404768,62.94692144811318,132.73015712531733
9128,"Community Center, Community Centers",283.0,1981.0,2.0,21.251912406895542,70.90786165052103,15.1419798767322
9129,Hospital,126696.0,2006.0,6.0,9.868387710014195,72.07501646179993,161.95958506623646
9130,Residence Hall,72869.0,2009.0,5.0,24.89690500766578,25.53312495179073,130.63797108918945
9131,Greenhouse,12930.0,1946.0,1.0,10.380252926141555,83.96118956727094,29.78065782418944
9132,Fire Station,17841.0,1911.0,12.0,15.688380137098944,62.46071498130984,24.540530615225336
9133,"Fire Station, Fire Stations",8271.0,1915.0,1.0,23.5108424974456,71.4059711037254,23.9487857706245
9134,K-12 School,94809.0,1927.0,7.0,15.961706519028802,61.87460334277984,100.93690486174533
9135,Community Center,283.0,1923.0,3.0,10.134407888952646,84.17497873648375,0.0197319881440948
9136,Hospital,207959.0,1913.0,4.0,9.273314676389719,74.3061316318657,578.1080135461535
9137,College Classroom,92454.0,1963.0,26.0,23.215405899925102,27.70616115462024,123.37786725374431
9138,Community Center,283.0,1966.0,2.0,10.909944180912644,83.92711882768755,0.0197319881440948
9139,Gynasium,98598.0,1936.0,5.0,9.94800469565191,61.18004768467364,22.352375502231475
9140,Warehouse (Conditioned),186309.0,1906.0,4.0,9.442703450871672,63.62189762787306,16.142528658863036
9141,Primary/Secondary Classroom,17150.0,1980.0,2.0,11.986722379823881,84.17497873648375,0.0197319881440948
9142,Athletic,188340.0,2001.0,9.0,13.60406068265377,62.31065113068356,279.66031015216265
9143,Other - Recreation,283.0,1916.0,2.0,15.746955112011475,61.52933290932592,0.0197319881440948
9144,Restaurant,68546.0,1934.0,3.0,10.37806393939544,84.17497873648375,47.854697969055266
9145,"Fire Station, Fire Stations",22519.0,1907.0,2.0,23.165185451540395,71.25468396635077,45.63317741697641
9146,Swimming Pool,48148.0,1926.0,6.0,15.4126155170545,62.46575483371313,142.36779205857553
9147,Community Center,283.0,1936.0,1.0,11.057413033628073,83.9717544001463,0.0197319881440948
9148,Primary/Secondary Classroom,283.0,1955.0,1.0,10.577304010941468,83.19057633945857,0.0197319881440948
9149,Theater,10017.0,1932.0,2.0,8.713483048761823,71.88082283038156,18.509831292950288
9150,Other,12207.0,1954.0,2.0,21.65101534066677,70.9472212287273,46.95217744673174
9151,K-12 School,124965.0,1946.0,8.0,15.473776094113445,62.00752513084024,124.1113312628846
9152,Patient Care,141740.0,1939.0,9.0,12.86923111021054,63.90941693539297,28.461484774750286
9153,Dining,77629.0,1982.0,8.0,12.697549036294667,63.39035390681855,60.57206621821454
9154,Other - Public Services,23021.0,1911.0,6.0,15.621894757269263,62.21044065578712,138.71446355424797
9155,Maintenance Repair Shop,101117.0,1923.0,10.0,10.089296927871306,63.26009429392196,368.4352876441271
9156,Primary/Secondary Classroom,17481.0,1979.0,1.0,10.810524286651317,84.17497873648375,0.0197319881440948
9157,Museum,103118.0,1971.0,9.0,25.04449068257786,27.07402812785566,31.69636886003892
9158,Museum,73640.0,2003.0,9.0,21.9919479037226,63.2445527631215,82.1343759183288
9159,College Classroom,181923.0,1972.0,11.0,21.282808660370918,62.29874939909184,476.0182069928074
9160,"Recreation Center, Community Centers",67021.0,1946.0,1.0,10.400399990428118,71.2435480813967,38.200117823894644
9161,Sports Facility,136579.0,1943.0,1.0,9.853454516402346,46.77042117783191,56.82973858372391
9162,Non-Refrigerated Warehouse,43838.0,1927.0,2.0,15.386736815105495,61.69822360198809,58.39345147341365
9163,Other,15282.0,1924.0,2.0,22.35287216653099,71.82103126837588,29.92323470925247
9164,Dining,79032.0,1944.0,3.0,13.846437088740663,62.54180401978246,0.0197319881440948
9165,Student Union,11537.0,1946.0,10.0,9.346524759079793,71.81635769578881,97.38310465774114
9166,Museum,730790.0,1992.0,22.0,9.921998416152743,62.94794098587877,910.8522278793961
9167,Restaurant,644046.0,1974.0,9.0,23.578236118319097,71.63643350064596,907.8037815115064
9168,Academic,48338.0,1959.0,19.0,23.478122980002993,26.764953169645,222.23216307543692
9169,Lab Building,64862.0,1947.0,10.0,23.63277153372822,30.16739737181621,37.788727061964
9170,Student Union,163626.0,1957.0,10.0,11.645879410998713,63.80816465349467,255.22981444725596
9171,Library,9754.0,1916.0,5.0,24.631003426208423,25.5083874959562,18.683486583134645
9172,Office,1245.0,1960.0,9.0,9.613177015659533,63.73207633421546,45.80761613533765
9173,"Fire Station, Fire Stations",19868.0,1957.0,1.0,22.268152460785082,71.5903124403233,25.581623059947354
9174,Patient Care,205690.0,1926.0,8.0,12.218431946102273,63.51575134520849,153.08637333434032
9175,"Fire Station, Fire Stations",18504.0,1911.0,2.0,23.541903647109038,71.28622290890866,18.74820314998272
9176,Sports Facility,122636.0,1905.0,1.0,10.754112418439238,71.66216732044244,45.18605327070998
9177,Recreation Center,10672.0,2009.0,1.0,10.16933885193151,70.59278014412098,44.16978491518882
9178,Social/Meeting Hall,17720.0,2011.0,8.0,15.699737330771796,61.5291721684238,33.472854354391686
9179,Education,22327.0,1959.0,1.0,14.783303210175957,71.91494081049595,39.178041823869236
9180,Ice Arena,125873.0,1969.0,9.0,9.405262969144387,72.95721321889643,252.45382549607103
9181,Health Services,40413.0,1970.0,2.0,22.570604675140668,62.22369023861992,21.55966844091418
9182,K-12 School,380646.0,1916.0,27.0,15.747022379534812,61.06338754226535,316.81390019776353
9183,Dining,1453.0,1908.0,1.0,13.496584662249829,63.76656400079548,37.956947762011886
9184,Sports Arena,16643.0,2006.0,7.0,23.98724645062307,75.47409813837709,43.983010896743245
9185,Conference Center,129123.0,2016.0,10.0,23.12814912982489,27.60524805257578,283.99547704874584
9186,Parking: Open Air Ramp,88435.0,1956.0,9.0,11.6309518106834,76.86662823918523,20.10169339281717
9187,"Fire Station, Fire Stations",283.0,1998.0,3.0,22.416404056665737,71.44662960825858,25.205416537154548
9188,Research,228079.0,1932.0,8.0,13.302981305563945,61.45913076531166,1033.4937967476492
9189,"Park, Community Centers",17290.0,1968.0,2.0,21.84674808397476,71.361066832027,30.316728108671704
9190,Senior Care Community,29050.0,1984.0,3.0,15.701806908891514,61.23796796534853,10.072863395413094
9191,Athletic,624808.0,1962.0,9.0,13.430424540213377,63.05372291274337,250.89380211451368
9192,Public services,6972.0,1990.0,2.0,15.128241524695575,71.39990110625214,53.02627170251593
9193,Fire Station,20820.0,1936.0,4.0,15.617692955595825,61.72611430683794,47.550270565606944
9194,Education,18858.0,1944.0,6.0,15.041255437336591,70.81067175009376,33.528340608337764
9195,Gymnasium,97922.0,1938.0,13.0,10.07972571847379,63.40907564917672,28.72413274417966
9196,Animal Shelter,276464.0,1924.0,10.0,9.13103879180013,64.2602342103367,643.451662750336
9197,College Laboratory,85401.0,1975.0,7.0,23.5564962649496,25.5083874959562,939.1627849195473
9198,College Classroom,217166.0,1965.0,20.0,9.291391049440383,62.4765199394274,78.47501529385255
9199,K-12 School,61034.0,1919.0,10.0,15.669917641976173,62.64167796856515,82.57429679228707
9200,Recreation Center,283.0,1946.0,1.0,22.362121102827444,71.82994554827556,5.073845882811497
9201,Greenhouse,2011.0,1966.0,5.0,9.956472685216628,83.76844421741919,13.511694749453515
9202,Park,3634.0,1944.0,1.0,22.9642856841787,71.45315195497986,29.252877782239253
9203,Parking,28297.0,1980.0,1.0,15.276782340468488,70.95439444718686,0.0197319881440948
9204,Patient Care,69233.0,1919.0,11.0,13.237097561936118,62.36521664008301,180.3343986749583
9205,Library,95340.0,1980.0,14.0,15.475308805808295,63.61987823340819,14.412920691182684
9206,Housing,74917.0,1970.0,4.0,12.471500821029066,63.25215177646542,45.00562363189197
9207,Office,807650.0,1985.0,24.0,24.212338241156665,62.65552948839701,89.50246769889453
9208,Library,44547.0,1942.0,6.0,15.447566859032033,63.18078171846824,113.97497931578994
9209,Gymnasium,152213.0,1998.0,5.0,9.355182919309598,76.31255269756281,90.63279550686293
9210,Community Center,713.0,1949.0,1.0,10.838056172625128,83.95994071276779,4.219939899630553
9211,"Community Center, Community Centers",21941.0,1960.0,3.0,21.647044547952895,71.20732493038061,9.68589440566949
9212,Primary/Secondary Classroom,19662.0,1980.0,2.0,10.497211807351489,84.17497873648375,0.0197319881440948
9213,Lodging/residential,23350.0,2005.0,4.0,14.805314846460506,71.612272798633,49.744393056418716
9214,College Classroom,640978.0,1978.0,18.0,9.203988277829621,63.51704810067008,6.832137145200981
9215,"Community Center, Community Centers",16327.0,1947.0,1.0,22.522576562862525,71.55837184934205,47.85861131015397
9216,Parking Garage,394224.0,1995.0,6.0,22.028894505434234,71.0379924661312,113.12587190683399
9217,Fire Station,5763.0,1978.0,3.0,15.255844684261707,61.71798163662555,0.0197319881440948
9218,K-12 School,64006.0,1944.0,4.0,15.90251251736628,61.97046985332762,86.03776658580986
9219,Hotel,43690.0,1948.0,2.0,10.164259217520183,71.23014206416568,0.0197319881440948
9220,Senior Care Community,23308.0,2010.0,2.0,15.495889682402145,70.4035400832993,31.695610620991193
9221,Dormitory,51979.0,1942.0,2.0,10.172374525796796,74.21826684850306,49.150207047207346
9222,Research,198334.0,1943.0,12.0,9.5544306146941,63.7967306124465,1145.8168398843495
9223,School,30047.0,1959.0,1.0,9.464956112233102,82.47663175361755,14.164066781768629
9224,Data Centre,40721.0,2016.0,7.0,10.182466392956574,63.48952233693073,169.45314023593005
9225,College Classroom,26514.0,1925.0,6.0,23.068043725772082,77.64897524500971,0.0197319881440948
9226,Other - Public Services,30054.0,1944.0,5.0,15.563083091074054,61.86090473532187,41.43601471208208
9227,Retail,348484.0,1940.0,12.0,22.46188011000982,62.1127558781026,249.60789313658813
9228,Fitness Center,74533.0,2000.0,6.0,9.609864772877026,71.4292406811881,16.82791639098103
9229,Manufacturing Facility,204751.0,1984.0,8.0,9.122351648382734,64.12059111864212,852.6064106019276
9230,Athletic,174931.0,1909.0,10.0,13.905730530111512,63.52436331157462,35.89293009533249
9231,Police Station,105657.0,1992.0,14.0,15.718534529656417,62.44050474842381,175.78999851916907
9232,Primary/Secondary Classroom,4927.0,1919.0,1.0,12.817460501961918,84.17497873648375,0.0197319881440948
9233,Other - Recreation,45926.0,1983.0,8.0,15.426134967112683,62.76244205228067,41.35338199105181
9234,Library,25517.0,1997.0,12.0,15.322876223065618,62.04661743529719,174.75575737242076
9235,K-12 School,151207.0,1947.0,10.0,15.653319719187714,62.0790970112218,38.086256267010626
9236,Other/Specialty Hospital,26056.0,1998.0,13.0,25.075584311937067,25.5083874959562,13.744312655312356
9237,Police Station,24019.0,1926.0,12.0,15.943358802208078,60.9811234653404,148.87949603746944
9238,Gymnasium,66503.0,1944.0,2.0,9.68470374221306,64.20480705983047,3.442808375571076
9239,Fire Station,15459.0,2005.0,5.0,15.837983184243487,62.19868288314739,45.70529537059198
9240,Sports Facility,118525.0,1924.0,2.0,11.079516368566491,44.39618479848222,126.1338327280906
9241,Museum,80774.0,1969.0,25.0,24.670062018168206,25.5083874959562,46.941822359835605
9242,Primary/Secondary Classroom,8158.0,1933.0,1.0,10.992092678655121,84.17497873648375,0.0197319881440948
9243,K-12 School,77296.0,2003.0,8.0,15.488578993575725,61.76069884230936,133.55688223688804
9244,Maintenance Repair Shop,114527.0,1968.0,9.0,9.508290041625399,74.65784044955987,369.13679463124896
9245,Dormitory,11378.0,2000.0,3.0,9.451614709937443,71.73656616539176,32.853641247515306
9246,Retail,55033.0,1960.0,11.0,21.90514319700779,72.13681032621183,82.36132224347794
9247,Sports Facility,11897.0,1937.0,1.0,10.807506317733234,45.80537367578769,34.02729568780168
9248,Prison/Incarceration,105997.0,2009.0,11.0,15.438204548365496,62.4156385122327,33.53833797192586
9249,K-12 School,169420.0,1913.0,4.0,15.623855479810707,62.47267926439115,120.26983290682352
9250,"Community Center, Community Centers",44774.0,2002.0,8.0,23.982875049055757,71.30477221047924,59.13512957558418
9251,K-12 School,62470.0,1972.0,8.0,23.89263373979933,27.20323755168332,45.90992946030591
9252,Community Center,4139.0,1986.0,1.0,23.70174891178879,83.38458494119863,0.0197319881440948
9253,"Fire Station, Fire Stations",11518.0,1954.0,2.0,23.06348537796945,70.91166952403574,23.0230149858696
9254,"Park, Community Centers",116255.0,1972.0,9.0,10.605735950903771,62.75402537842841,76.17526023543473
9255,Greenhouse,17968.0,1964.0,2.0,11.283406162491852,84.17497873648375,14.209578066345678
9256,Greenhouse,11103.0,1959.0,1.0,10.061842430158704,83.5865558407912,17.81538383345987
9257,College Laboratory,54239.0,2000.0,7.0,23.297267633224077,62.77856913138557,622.513761347762
9258,College Classroom,210960.0,1956.0,6.0,8.554082573799215,75.5496092196315,249.80500015761322
9259,Athletic Field,283.0,1926.0,5.0,10.211511878647014,63.2909291106977,23.238543181595965
9260,College Laboratory,168488.0,2004.0,8.0,9.573823454530594,72.27093749681313,66.28980289584902
9261,Library,13612.0,1938.0,7.0,8.931714227961589,62.96423065327212,72.90797778660186
9262,College Classroom,24483.0,1961.0,11.0,9.496383496136177,62.93912013682009,98.59141435583072
9263,Ice Arena,59083.0,1952.0,18.0,15.306555260169505,62.43083398047336,97.82095987538523
9264,Sports Facility,29109.0,1950.0,2.0,11.961858101054752,45.87436585411751,81.23311728426239
9265,Lab Building,23333.0,1904.0,2.0,9.901473798592637,63.72325555832059,36.60988991782256
9266,Housing,53453.0,1982.0,5.0,13.199964138554337,62.89267223503256,3.2242126902308037
9267,Other - Recreation,20201.0,1972.0,5.0,15.573207076378939,61.0090282908066,27.641464750198363
9268,Prison/Incarceration,132372.0,1948.0,12.0,15.69363791419985,62.89729388349655,189.9347012438772
9269,Office,583142.0,1966.0,11.0,9.723503346417475,63.83933404839758,895.4827142378651
9270,Athletic,500172.0,1909.0,10.0,13.451484110567291,63.64777076735342,625.3163663543708
9271,Entertainment/public assembly,283.0,2000.0,5.0,14.899903475340041,71.53629871061655,11.6223735481823
9272,Other - Public Services,36643.0,1920.0,6.0,15.537319773404505,62.34371418803483,8.949415139047872
9273,Residence Hall,137986.0,2017.0,12.0,24.462453735975572,71.67187065405791,125.45988481070349
9274,Police Station,94432.0,1989.0,25.0,15.797341561217658,61.08468596786921,1290.740187479495
9275,Community Center,283.0,1983.0,1.0,15.393093467072292,82.53594423409926,0.0197319881440948
9276,Office,79238.0,1917.0,6.0,11.404633215293119,84.17497873648375,17.836880725904543
9277,Warehouse (Conditioned),152003.0,1948.0,6.0,9.489327350096882,63.90589058582528,94.42672657525935
